,id,smiles,MW,logP,TPSA,HA,h_acc,h_don,rings,MR,Rot_bonds,lipinski
209,MIC-UNK-4c7b8ba7-1,O=C(Cc1cccc(Cl)c1)NC1CCCNC1=O,266.0822054,1.2772999999999997,58.2,18.0,2.0,2.0,2.0,69.33040000000003,3.0,0.0
210,MIC-UNK-fc94cdb5-1,O=C1CC(NC(=O)Cc2cccc(Cl)c2)C(=O)N1,266.045819892,0.41379999999999956,75.27,18.0,3.0,2.0,2.0,64.85340000000002,3.0,0.0
211,ALP-POS-ddb41b15-1,Cc1ccncc1NC(=O)C(C(=O)c1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1,431.103669116,4.490120000000003,91.91999999999999,31.0,4.0,2.0,4.0,120.69589999999998,5.0,0.0
212,ALP-POS-ddb41b15-3,CN(C)c1cncc(CN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,432.135303592,4.489500000000003,69.30000000000001,31.0,4.0,1.0,4.0,125.09819999999999,5.0,0.0
213,ALP-POS-ddb41b15-4,COc1cccc(CCN(C(=O)c2cc(=O)[nH]c3ccccc23)c2cccc(Cl)c2)c1,432.12407021200005,5.079600000000005,62.4,31.0,3.0,1.0,4.0,124.39519999999999,6.0,1.0
214,ALP-POS-ddb41b15-8,Cn1c(C(NC(=O)Cc2cc3ccccc3[nH]2)c2cccc(Cl)c2)nc2ccccc21,428.14038897200004,5.1563000000000025,62.71,31.0,3.0,2.0,5.0,124.15440000000001,5.0,1.0
215,WIL-UNI-2e73223c-4,Cc1ccncc1OCCNC(=O)C(C)(C)c1cccc(Cl)c1,332.129155592,3.5162200000000015,51.22,23.0,3.0,1.0,2.0,91.95670000000004,6.0,0.0
216,ALP-POS-05819dc4-1,COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2ccccc12,372.087684704,2.998900000000001,80.41999999999999,26.0,4.0,2.0,3.0,100.40090000000001,6.0,0.0
217,MAT-POS-c0143b99-1,C=CC(=O)N(Cc1cccc(Cl)c1)C(C(=O)NCCc1cccc(F)c1)c1cnccc1C,465.16193294000004,4.797320000000004,62.300000000000004,33.0,3.0,1.0,3.0,127.02770000000002,9.0,0.0
218,MAT-POS-06036648-5,CNc1ccc(N(C(=O)Cn2nnc3ccccc32)c2cccc(Cl)c2)cc1,391.119987876,4.491300000000003,63.050000000000004,28.0,5.0,1.0,4.0,112.11470000000001,5.0,0.0
219,LON-WEI-2e27a2e5-1,CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,499.22712004000005,5.858200000000005,75.44,37.0,4.0,1.0,4.0,140.75119999999984,8.0,1.0
220,ALP-POS-3b848b35-2,O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,381.088019052,3.294200000000001,80.32000000000001,27.0,4.0,2.0,4.0,102.70440000000002,5.0,0.0
221,ALP-POS-0c2c77e1-1,O=C(Cc1cccc(Cl)c1)Nc1cnccc1-c1ccccc1,322.08729078000005,4.583200000000003,41.99,23.0,2.0,1.0,3.0,93.45870000000001,4.0,0.0
222,ALP-POS-c59291d4-5,O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,272.035255208,3.435500000000001,54.98,19.0,3.0,1.0,3.0,72.50420000000003,2.0,0.0
223,EDJ-MED-00c1612e-1,COc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,326.0822054,4.078000000000003,51.22,23.0,3.0,1.0,3.0,92.08070000000002,4.0,0.0
224,EDJ-MED-50fe53e8-2,O=C(Cc1cccc(Cl)c1)Nc1cnnc2ccccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
225,EDJ-MED-50fe53e8-3,O=C(Cc1cccc(Cl)c1)Nc1ncn2ccccc12,285.066889684,3.1689000000000007,46.400000000000006,20.0,3.0,1.0,3.0,78.97770000000003,3.0,0.0
226,MAT-POS-ea426761-9,COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,299.061614276,3.409620000000002,47.89,21.0,5.0,0.0,3.0,82.65600000000002,3.0,0.0
227,MAT-POS-ea426761-13,O=c1oc(Nc2ccccc2)nc2ccccc12,238.07422756,2.9316000000000013,55.13,18.0,4.0,1.0,3.0,70.00370000000004,2.0,0.0
228,MAT-POS-ea426761-49,CCCCc1nc(-c2nccn2CC(F)(F)F)c[nH]1,272.12488114,3.1781000000000015,46.5,19.0,3.0,1.0,2.0,64.47570000000003,5.0,0.0
229,MAT-POS-ea426761-52,CCCCc1nc(-c2nccn2CCc2ccccn2)c[nH]1,295.17969567200004,3.2535000000000016,59.39,22.0,4.0,1.0,3.0,86.36170000000006,7.0,0.0
230,EDJ-MED-a364e151-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCC2,300.10294084400005,3.7950000000000017,41.99,21.0,2.0,1.0,3.0,84.66470000000004,3.0,0.0
231,TRY-UNI-2eddb1ff-6,Cc1ccncc1NC(=O)Cc1cc(C#N)cc(OC2CC(=O)N2)c1,336.12224037199996,1.6676999999999997,104.11000000000001,25.0,5.0,2.0,3.0,89.64040000000003,5.0,0.0
232,RAL-THA-6b94ceba-1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncc[nH]2)c1,356.1040034640001,3.526720000000001,79.9,25.0,4.0,2.0,3.0,95.67940000000002,6.0,0.0
233,RAL-THA-6b94ceba-2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2ncn[nH]2)c1,357.09925243200007,2.9217200000000005,92.78999999999999,25.0,5.0,2.0,3.0,93.47440000000002,6.0,0.0
234,RAL-THA-6b94ceba-5,CC(=O)NCc1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,331.108754496,2.8607200000000015,71.09,23.0,3.0,2.0,2.0,90.28040000000003,5.0,0.0
235,RAL-THA-6b94ceba-7,CNC(=O)c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,317.093104432,2.584220000000001,71.09,22.0,3.0,2.0,2.0,86.14990000000003,4.0,0.0
236,RAL-THA-6b94ceba-9,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ncc[nH]2)c1,326.09343878000004,3.614720000000001,70.67,23.0,3.0,2.0,3.0,90.34140000000001,4.0,0.0
237,RAL-THA-6b94ceba-12,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(CNS(C)(=O)=O)c1,367.07574011599996,2.2738199999999997,88.16,24.0,4.0,2.0,2.0,94.44320000000003,6.0,0.0
238,RAL-THA-6b94ceba-13,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(S(N)(=O)=O)c1,339.04443998799997,1.87202,102.15,22.0,4.0,2.0,2.0,84.13290000000002,4.0,0.0
239,MAT-POS-3b92565d-1,COc1ccc(Cl)cc1CC(=O)Nc1cncc2ccccc12,326.0822054,4.078000000000002,51.22,23.0,3.0,1.0,3.0,92.08070000000002,4.0,0.0
240,ALP-POS-3b848b35-2,O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,381.088019052,3.294200000000001,80.32000000000001,27.0,4.0,2.0,4.0,102.70440000000002,5.0,0.0
241,MAT-POS-3b92565d-6,O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cc(=O)[nH]c2ccccc12,397.08293367199997,2.5875000000000004,100.28999999999999,28.0,4.0,3.0,4.0,105.53010000000002,5.0,0.0
242,MAT-POS-c478e61b-1,O=C1CC(Oc2cc(Cl)cc(CC(=O)Nn3cnc4ccccc43)c2)N1,370.08326802000005,2.2273,85.25,26.0,5.0,2.0,4.0,96.43240000000002,5.0,0.0
243,BEN-DND-61647d40-12,O=C(Cn1nnc2ccccc21)Nc1cccc(Cl)c1,286.062138652,2.7234000000000007,59.81,20.0,4.0,1.0,3.0,77.60970000000003,3.0,0.0
244,PET-UNK-c9c1e0d8-3,O=C1C(c2cccc(Cl)c2)CCCN1c1cncc2ccccc12,336.10294084400005,4.7988000000000035,33.2,24.0,2.0,0.0,4.0,97.52300000000002,2.0,0.0
245,PET-UNK-c9c1e0d8-4,O=C1C(c2cccc(Cl)c2)CCN1c1cncc2ccccc12,322.08729078000005,4.408700000000003,33.2,23.0,2.0,0.0,4.0,92.90600000000003,2.0,0.0
246,EDJ-MED-06d94977-1,CCC(=O)Nc1ccc(N(C)C(=O)Cn2nnc3ccccc32)cc1,337.15387484800004,2.4428,80.12,25.0,5.0,1.0,3.0,96.30070000000002,5.0,0.0
247,EDJ-MED-06d94977-2,CN(Cc1cccc(Cl)c1)C(=O)Cn1nnc2ccccc21,314.09343878,2.7433000000000014,51.02,22.0,4.0,0.0,3.0,85.45400000000004,4.0,0.0
248,EDJ-MED-976da9a6-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2c1OCCC2,302.0822054,3.241200000000001,51.22,21.0,3.0,1.0,3.0,81.83870000000005,3.0,0.0
249,ALP-POS-3b848b35-2,O=C(Cc1cc(Cl)cc(OC2CC(=O)N2)c1)Nc1cncc2ccccc12,381.088019052,3.294200000000001,80.32000000000001,27.0,4.0,2.0,4.0,102.70440000000002,5.0,0.0
250,EDJ-MED-c314995a-1,O=C(Nc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,407.176440132,6.897100000000005,45.230000000000004,29.0,2.0,1.0,4.0,120.75170000000004,5.0,1.0
251,EDJ-MED-00c1612e-1,COc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,326.0822054,4.078000000000003,51.22,23.0,3.0,1.0,3.0,92.08070000000002,4.0,0.0
252,PET-UNK-8df914d1-4,Cn1cncc1NC(=O)Cc1cccc(Cl)c1,249.066889684,2.2546999999999997,46.92,17.0,3.0,1.0,2.0,66.99370000000002,3.0,0.0
253,MAT-POS-0bc33984-1,CC1CCNC(=O)C1NC(=O)Cc1cccc(Cl)c1,280.097855464,1.5232999999999999,58.2,19.0,2.0,2.0,2.0,73.87740000000004,3.0,0.0
254,MAT-POS-0bc33984-2,CC1(NC(=O)Cc2cccc(Cl)c2)CCNC1=O,266.0822054,1.2772999999999997,58.2,18.0,2.0,2.0,2.0,69.33040000000003,3.0,0.0
255,MIC-UNK-08cd9c58-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2ncccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
256,AAR-RCN-748c104b-1,COc1cc(OC)nc(C#N)n1,165.053826464,0.36547999999999997,68.03,12.0,5.0,0.0,1.0,39.85100000000001,2.0,0.0
257,NIR-WEI-f9286bb6-2,C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC(C)(C)C)c1cccnc1,385.155704688,3.9056000000000024,62.300000000000004,27.0,3.0,1.0,2.0,107.07270000000003,6.0,0.0
258,NIR-WEI-f9286bb6-3,C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC)c1cccnc1,343.108754496,2.736900000000001,62.300000000000004,24.0,3.0,1.0,2.0,93.24370000000003,6.0,0.0
259,NIR-WEI-f9286bb6-4,C=CC(=O)N(Cc1ccccc1Cl)C(C(=O)NC(C)(C)C)c1cncc2ccccc12,435.171354752,5.058800000000004,62.300000000000004,31.0,3.0,1.0,3.0,124.57870000000003,6.0,1.0
260,JOH-MSK-a63bdd1d-4,CC(=O)NCCc1c[nH]c2ccc(O)cc12,218.105527688,1.5521,65.12,16.0,2.0,3.0,2.0,62.35120000000003,3.0,0.0
261,MAT-POS-9ff17035-3,O=C(Cc1cc(Cl)cc(Oc2cccnc2)c1)Nc1cncc2ccccc12,389.093104432,5.256700000000003,64.11,28.0,4.0,1.0,4.0,109.83970000000002,5.0,1.0
262,VLA-UCB-1dbca3b4-1,O=C(Cc1cccc(Cl)c1)NC1C(=O)Nc2ccccc21,300.066555336,2.692100000000001,58.2,21.0,2.0,2.0,3.0,81.11140000000003,3.0,0.0
263,VLA-UCB-1dbca3b4-15,O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Cl)cc21,338.0822054,4.393000000000003,51.22,24.0,3.0,1.0,4.0,94.67770000000003,2.0,0.0
264,MAT-POS-6344a35d-1,COc1cccc(Oc2cc(Cl)cc(NC(=O)Cc3cncc4ccccc34)c2)n1,419.10366911600005,5.265300000000003,73.34,30.0,5.0,1.0,4.0,116.3917,6.0,1.0
265,MAT-POS-6da3605a-1,Cc1cc2c(cc1C)C(C(=O)N1CCCCC1c1cn[nH]c1)CO2,325.179026976,3.2563400000000016,58.22,24.0,3.0,1.0,4.0,91.04470000000005,2.0,0.0
266,MAT-POS-6da3605a-2,OC(Cc1cccc(Cl)c1)Cn1cncn1,237.066889684,1.5350999999999997,50.94,16.0,4.0,1.0,2.0,61.184800000000024,4.0,0.0
267,VLA-UCB-1dbca3b4-1,O=C(Cc1cccc(Cl)c1)NC1C(=O)Nc2ccccc21,300.066555336,2.692100000000001,58.2,21.0,2.0,2.0,3.0,81.11140000000003,3.0,0.0
268,MAT-POS-bb423b95-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2cnccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
269,MAT-POS-bb423b95-2,O=C(Cc1cccc(Cl)c1)Nc1cncc2cccnc12,297.06688968400005,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
270,ALP-POS-0c2c77e1-1,O=C(Cc1cccc(Cl)c1)Nc1cnccc1-c1ccccc1,322.08729078000005,4.583200000000003,41.99,23.0,2.0,1.0,3.0,93.45870000000001,4.0,0.0
271,ALP-POS-95b75b4d-5,O=C(Cc1cccc(Cl)c1)Nc1cnccc1C1CC1,286.08729078000005,3.7936000000000014,41.99,20.0,2.0,1.0,3.0,79.99770000000004,4.0,0.0
272,MAT-POS-bb423b95-5,CC(C)c1ccncc1NC(=O)Cc1cccc(Cl)c1,288.10294084400005,4.039600000000003,41.99,20.0,2.0,1.0,2.0,82.11170000000004,4.0,0.0
273,MAT-POS-bb423b95-7,CN(C(=O)Cc1cccc(Cl)c1)c1cncc2ccccc12,310.08729078000005,4.093700000000003,33.2,22.0,2.0,0.0,3.0,90.30900000000004,3.0,0.0
274,MAT-POS-bb423b95-9,O=C(Cc1cccc(Cl)c1)Nc1cncc2c(Cl)cccc12,330.03266836399996,4.722800000000002,41.99,22.0,2.0,1.0,3.0,90.53870000000002,3.0,0.0
275,AAR-RCN-98de6bc7-1,N#Cc1ncc(Br)cn1,182.943209164,1.1107799999999999,49.57,9.0,3.0,0.0,1.0,34.447,0.0,0.0
276,AAR-RCN-28a8122f-1,N#Cc1nccn1CCc1cccc(Cl)c1,231.056325,2.650880000000001,41.61,16.0,3.0,0.0,2.0,62.09800000000003,3.0,0.0
277,AAR-RCN-8752a6eb-1,Cc1cc(C)nc(C#N)n1,133.063997224,0.96512,49.57,10.0,3.0,0.0,1.0,36.221000000000004,0.0,0.0
278,AAR-RCN-ec065b93-1,N#Cc1ncc(F)cn1,123.023275284,0.48738,49.57,9.0,3.0,0.0,1.0,26.705,0.0,0.0
279,AAR-RCN-934be69e-1,N#Cc1ncc(Cl)cn1,138.993724744,1.00168,49.57,9.0,3.0,0.0,1.0,31.756999999999998,0.0,0.0
280,MAK-UNK-ed378e62-6,COc1cnc(C#N)nc1,135.04326178,0.35687999999999986,58.8,10.0,4.0,0.0,1.0,33.299,1.0,0.0
281,AAR-RCN-37d0aa00-1,N#Cc1nccc(Cl)n1,138.993724744,1.00168,49.57,9.0,3.0,0.0,1.0,31.756999999999998,0.0,0.0
282,AAR-RCN-67438d21-1,CC1(C)OB(c2cnc(C#N)nc2)OC1(C)C,231.117907088,0.6474799999999998,68.03,17.0,5.0,0.0,2.0,62.46300000000003,1.0,0.0
283,AAR-RCN-78cf61f7-1,CC(Cn1ccnc1C#N)c1cccc(Cl)c1,245.071975064,3.2118800000000016,41.61,17.0,3.0,0.0,2.0,66.80900000000003,3.0,0.0
284,AAR-RCN-845f9611-1,N#Cc1nccn1CCCc1cccc(Cl)c1,245.071975064,3.040980000000001,41.61,17.0,3.0,0.0,2.0,66.71500000000003,4.0,0.0
285,AAR-RCN-dbf5c5ee-1,C[n+]1ccn(CCCc2cccc(Cl)c2)c1C#N,260.09490158009,2.4704800000000002,32.599999999999994,18.0,2.0,0.0,2.0,70.09600000000003,4.0,0.0
286,MAT-POS-1e0c1c67-1,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,337.07865922,1.0595999999999997,82.67,24.0,7.0,0.0,3.0,77.36900000000001,1.0,0.0
287,MAT-POS-e10a589d-1,OCCn1c(CSc2nc3ccccc3o2)nc2ccc(Cl)cc21,359.049525368,4.115500000000003,64.08,24.0,6.0,1.0,4.0,95.39880000000001,5.0,0.0
288,TAT-ENA-80bfd3e5-1,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2c(-c3ccccc3)nc3sccn23)c1,426.0820324360001,3.565400000000002,83.78,29.0,6.0,1.0,4.0,113.77300000000002,5.0,0.0
289,MAT-POS-e10a589d-4,N#Cc1ncn(CC(=O)Nc2ccc(Br)cc2Cl)n1,338.95224962400005,2.2043799999999996,83.6,19.0,5.0,1.0,2.0,72.51870000000001,3.0,0.0
290,MAT-POS-4211dce8-1,Cn1cc(NC(=O)Cc2cccc(Cl)c2)c2ccccc2c1=O,326.0822054,3.3731000000000018,51.1,23.0,3.0,1.0,3.0,92.97470000000006,3.0,0.0
291,ALP-POS-f13221e1-2,O=C(COc1cccc(Cl)c1)Nc1cncc2ccccc12,312.066555336,3.9057000000000013,51.22,22.0,3.0,1.0,3.0,87.31970000000003,4.0,0.0
292,ALP-POS-f13221e1-3,O=C(CCc1cccc(Cl)c1)Nc1cncc2ccccc12,310.08729078000005,4.459500000000003,41.99,22.0,2.0,1.0,3.0,90.14570000000003,4.0,0.0
293,ALP-POS-f13221e1-4,Cc1ccncc1NC(=O)CCc1cccc(Cl)c1,274.08729078000005,3.614720000000002,41.99,19.0,2.0,1.0,2.0,77.37670000000003,4.0,0.0
294,AAR-RCN-390aeb1f-1,COc1cc(OC)[n+](C)c(C#N)n1,180.07675298009,-0.20501999999999998,59.019999999999996,13.0,4.0,0.0,1.0,43.23200000000002,2.0,0.0
295,AAR-RCN-9f0de475-1,Cc1cc(C)[n+](C)c(C#N)n1,148.08692374009,0.39461999999999997,40.56,11.0,2.0,0.0,1.0,39.60200000000002,0.0,0.0
296,MAT-POS-044491d2-1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCCC2O)c1,359.14005462399996,3.549920000000002,74.25,25.0,4.0,3.0,3.0,100.02820000000003,5.0,0.0
297,MAT-POS-044491d2-2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CCC(F)(F)C2O)c1,395.12121099999996,3.7951200000000016,74.25,27.0,4.0,3.0,3.0,100.35820000000002,5.0,0.0
298,MAT-POS-044491d2-3,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2CC2C(F)(F)F)c1,383.101224504,4.587320000000003,54.02,26.0,3.0,2.0,3.0,94.33240000000002,5.0,0.0
299,MAT-POS-044491d2-6,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NC2(C)CCC(F)(F)CC2)c1,407.157596508,5.604520000000004,54.02,28.0,3.0,2.0,3.0,108.20240000000004,5.0,1.0
300,MAT-POS-044491d2-7,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(NCC(C)(C)C#N)c1,356.14038897200004,4.186300000000003,77.81,25.0,4.0,2.0,2.0,100.64340000000003,6.0,0.0
301,MAT-POS-f42f3716-1,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3CC3(F)F)cc2)c1,412.11539734800004,6.0142200000000035,41.99,29.0,2.0,1.0,4.0,110.50070000000002,5.0,1.0
302,MAT-POS-f42f3716-2,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(S(C)(=O)=O)cc2Cl)c1,448.041518796,4.948520000000003,76.13,29.0,4.0,1.0,3.0,116.31550000000003,5.0,0.0
303,MAT-POS-f42f3716-3,COC(=O)c1ccc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(OC)c1,424.118984832,4.6868200000000035,77.52000000000001,30.0,5.0,1.0,3.0,116.08720000000001,6.0,0.0
304,MAT-POS-f42f3716-4,CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,382.12481916,5.593120000000003,41.99,27.0,2.0,1.0,3.0,107.53170000000001,5.0,1.0
305,MAT-POS-f42f3716-5,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3(C)CCO3)cc2)c1,406.144805656,5.5271200000000045,51.22,29.0,3.0,1.0,4.0,116.11670000000002,5.0,1.0
306,MAT-POS-f42f3716-6,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C)c(F)c2F)c1,386.09974728400005,5.478240000000003,41.99,27.0,2.0,1.0,3.0,102.84870000000005,4.0,1.0
307,MAT-POS-f42f3716-7,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2cnn(C)c2C(F)F)c1,390.1058952840001,4.562720000000002,59.81,27.0,4.0,1.0,3.0,99.91870000000004,5.0,0.0
308,MAT-POS-f42f3716-8,Cc1ccncc1NC(=O)Cc1cc(Cl)cc(/C=C(/c2ccccc2)C(F)(F)F)c1,430.105975536,6.327520000000004,41.99,30.0,2.0,1.0,3.0,113.12770000000002,5.0,1.0
309,MAT-POS-f42f3716-9,CCOC(=O)c1cc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n[nH]1,398.1145681480001,3.7914200000000013,96.97,28.0,5.0,2.0,3.0,106.29790000000001,6.0,0.0
310,ALP-POS-6d04362c-1,CN(C)c1ccc(N(Cc2ccccc2)C(=O)Cn2nnc3ccccc32)cc1,385.190260356,3.7307000000000032,54.260000000000005,29.0,5.0,0.0,4.0,115.92900000000002,6.0,0.0
311,ALP-POS-6d04362c-2,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,419.1512880040001,4.384100000000004,54.260000000000005,30.0,5.0,0.0,4.0,120.93900000000002,6.0,0.0
312,ALP-POS-6d04362c-3,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCCCC2)cc1,431.17798142000004,4.716500000000004,54.260000000000005,31.0,6.0,0.0,5.0,125.54300000000005,6.0,0.0
313,ALP-POS-6d04362c-4,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCOCC2)cc1,433.157245976,3.562800000000002,63.49000000000001,31.0,7.0,0.0,5.0,122.51100000000004,6.0,0.0
314,ALP-POS-6d04362c-5,O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccc(N2CCOCC2)cc1,427.20082504000004,3.5013000000000023,63.49000000000001,32.0,6.0,0.0,5.0,124.63400000000006,6.0,0.0
315,VLA-UCB-1dbca3b4-15,O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Cl)cc21,338.0822054,4.393000000000003,51.22,24.0,3.0,1.0,4.0,94.67770000000003,2.0,0.0
316,MAT-POS-f7918075-2,O=C(Nc1cncc2ccccc12)C1COc2ccc(Cl)cc21,324.066555336,4.002900000000003,51.22,23.0,3.0,1.0,4.0,90.06070000000003,2.0,0.0
317,MIC-UNK-08cd9c58-1,O=C(Cc1cccc(Cl)c1)Nc1cncc2ncccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
318,MAT-POS-f7918075-5,O=C(Cc1cccc(Cl)c1)Nc1cncc2ccncc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
319,EDJ-MED-50fe53e8-2,O=C(Cc1cccc(Cl)c1)Nc1cnnc2ccccc12,297.066889684,3.4644000000000013,54.88,21.0,3.0,1.0,3.0,83.32370000000003,3.0,0.0
320,MAT-POS-f7918075-8,O=C(Cc1cccc(Cl)c1)Nc1cncc2nc[nH]c12,286.06213865200004,2.7924999999999995,70.67,20.0,3.0,2.0,3.0,77.67440000000002,3.0,0.0
321,MAT-POS-1e5f28a7-1,COC(=O)C(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,318.07712002,2.938720000000001,68.29,22.0,4.0,1.0,2.0,83.81270000000002,4.0,0.0
322,ALP-POS-6d04362c-2,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,419.1512880040001,4.384100000000004,54.260000000000005,30.0,5.0,0.0,4.0,120.93900000000002,6.0,0.0
323,ALP-POS-6747fa38-1,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,312.15862588,1.3374,65.54,23.0,4.0,1.0,3.0,89.06670000000005,3.0,0.0
324,ALP-POS-6747fa38-1,CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,312.15862588,1.3374,65.54,23.0,4.0,1.0,3.0,89.06670000000005,3.0,0.0
325,ALP-POS-a3de0cb1-1,CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc32)cc1,414.18042394400004,4.150100000000003,92.15,31.0,5.0,2.0,4.0,120.27240000000002,6.0,0.0
326,ALP-POS-a3de0cb1-3,COc1ccc(C(Cc2ccsc2)C(=O)Nc2n[nH]c3ccccc23)cc1,377.119797848,4.5980000000000025,67.00999999999999,27.0,4.0,2.0,4.0,108.48140000000001,6.0,0.0
327,ALP-POS-a3de0cb1-6,Cc1ccc(C(Cc2ccccc2)C(=O)Nc2nnn3ccccc23)cc1,356.16371126,4.002720000000002,59.290000000000006,27.0,4.0,1.0,4.0,105.68270000000001,5.0,0.0
328,ALP-POS-a3de0cb1-7,CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nn2cnc3ccccc32)cc1,390.151432324,4.260400000000003,50.160000000000004,28.0,5.0,1.0,4.0,115.63370000000002,6.0,0.0
329,ALP-POS-a3de0cb1-10,CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nc2nnc3ccccn23)cc1,391.1466812920001,3.8218000000000023,62.53,28.0,6.0,1.0,4.0,113.14970000000001,6.0,0.0
330,ALP-POS-a3de0cb1-12,O=C(Nn1cnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,460.16660372,4.622900000000003,59.39,33.0,5.0,1.0,5.0,131.4717,6.0,0.0
331,ALP-POS-a3de0cb1-13,O=C(Nn1nnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2=O)cc1,473.16185268799995,4.6982000000000035,80.12,34.0,5.0,1.0,5.0,132.43869999999995,6.0,0.0
332,ALP-POS-a3de0cb1-14,COc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2c[nH]c3ccccc23)cc1,374.174275944,3.8750000000000018,71.94,28.0,4.0,2.0,4.0,109.5754,6.0,0.0
333,ALP-POS-a3de0cb1-15,COc1ccc(N(Cc2ccccc2)C(=O)Cc2c[nH]c3ccccc23)cc1,370.168127944,4.9524000000000035,45.33,28.0,2.0,1.0,4.0,112.62870000000001,6.0,0.0
334,MAT-POS-ea426761-9,COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,299.061614276,3.409620000000002,47.89,21.0,5.0,0.0,3.0,82.65600000000002,3.0,0.0
335,TAT-ENA-80bfd3e5-7,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,336.081159844,2.72846,88.71000000000001,22.0,5.0,2.0,2.0,86.30940000000002,3.0,0.0
